rho,f_noise,routing_gain,oracle_headroom,frac_captured,analytic_frac
0.03958333333333333,0.27708333333333335,0.5171138710725861,1.1418709860805232,0.4527657842787603,0.25504721300060307
0.03958333333333333,0.31666666666666665,0.4996281087531156,1.145727545986743,0.43613866180675576,0.24108209182765938
0.03958333333333333,0.35624999999999996,0.5065926152735357,1.169285620000845,0.4331632420368741,0.2271169706547157
0.03958333333333333,0.3958333333333333,0.4761713742845499,1.1612473471858333,0.4100126053994957,0.21315184948177204
0.03958333333333333,0.4354166666666667,0.46197865871735705,1.1549430933471878,0.40004994088125717,0.19918672830882833
0.03958333333333333,0.475,0.4425057957806923,1.1564892638270228,0.38255170797551946,0.18522160713588465
0.03958333333333333,0.5145833333333333,0.4252357445440696,1.1627409517326865,0.36571630557024554,0.171256485962941
0.03958333333333333,0.5541666666666667,0.40036635903529527,1.1450718935430408,0.34952331251031965,0.15729136478999725
0.03958333333333333,0.59375,0.40203315091180764,1.1764774365644273,0.34169952526915753,0.14332624361705357
0.03958333333333333,0.6333333333333333,0.36516140567587385,1.1477341591704722,0.31811871086900284,0.12936112244410994
0.03958333333333333,0.6729166666666666,0.33623754935178024,1.1572668262328223,0.2904243053997813,0.11539600127116627
0.03958333333333333,0.7124999999999999,0.31741066742311425,1.1605275870905578,0.2733788838423817,0.1014308800982226
0.03958333333333333,0.7520833333333333,0.2758867821989299,1.1529888257385166,0.2392434974609814,0.08746575892527886
0.03958333333333333,0.7916666666666666,0.2511282235847249,1.1573458047467817,0.21674529046470295,0.07350063775233516
0.03958333333333333,0.8312499999999999,0.2125013510700687,1.1545725242876035,0.1838724886793647,0.059535516579391524
0.03958333333333333,0.8708333333333333,0.17315087075639665,1.1533638391908356,0.1499928510255413,0.045570395406447806
0.03958333333333333,0.9104166666666667,0.13343928270602015,1.1599394209180998,0.11486162875357574,0.03160527423350413
0.03958333333333333,0.95,0.0550369395470921,1.1403446021012653,0.04823866563034471,0.017640153060560458
0.07916666666666666,0.0,0.6155173571601547,1.1254174809538322,0.5469861523386895,0.34545622009163474
0.07916666666666666,0.03958333333333333,0.6093028805820282,1.1342738727256367,0.537183189230945,0.3317819113796741
0.07916666666666666,0.07916666666666666,0.5792024896535514,1.1121346042988918,0.5207298921475427,0.31810760266771365
0.07916666666666666,0.11875,0.6020271276916663,1.1482902255641976,0.5242632912776105,0.3044332939557531
0.07916666666666666,0.15833333333333333,0.5589348323517725,1.1218690722636728,0.4981894416858375,0.2907589852437925
0.07916666666666666,0.19791666666666666,0.5508581414902921,1.1342540079501198,0.4856203743250058,0.277084676531832
0.07916666666666666,0.2375,0.537972750197885,1.139156535782444,0.4722900619159869,0.2634103678198714
0.07916666666666666,0.27708333333333335,0.5072806085027679,1.1306597670583878,0.4485565675044696,0.24973605910791094
0.07916666666666666,0.31666666666666665,0.4889388855423986,1.1232216957267314,0.4353115606209556,0.23606175039595043
0.07916666666666666,0.35624999999999996,0.4527531591973188,1.1117643491175249,0.40701776458344724,0.22238744168398986
0.07916666666666666,0.3958333333333333,0.4652454376829625,1.1311089101513405,0.4112877327617219,0.20871313297202937
0.07916666666666666,0.4354166666666667,0.44873378712024015,1.134091835164728,0.39571504063991353,0.19503882426006877
0.07916666666666666,0.475,0.4219228602820795,1.1424332060028792,0.3693368214986961,0.18136451554810826
0.07916666666666666,0.5145833333333333,0.3979224239624688,1.128210739307099,0.35257740386463915,0.16769020683614771
